model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Rain,2,2,0,0,1,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Rain,2,2,0,0,2,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Rain,2,2,0,0,3,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Rain,2,2,0,0,1,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Rain,2,2,0,0,2,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Rain,2,2,0,0,3,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Fog,4,4,0,0,1,96,4,12,100,58
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Fog,4,4,0,0,2,96,4,12,100,58
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Fog,4,4,0,0,3,96,4,12,100,58
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Fog,4,4,0,0,1,96,4,12,100,57
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Fog,4,4,0,0,2,96,4,12,100,57
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Fog,4,4,0,0,3,96,4,12,100,57
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Snow,3,3,0,0,1,96,4,9,100,51
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Snow,3,3,0,0,2,96,4,9,100,51
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Snow,3,3,0,0,3,96,4,9,100,51
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Snow,3,3,0,0,1,96,4,9,100,50
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Snow,3,3,0,0,2,96,4,9,100,50
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Snow,3,2,1,0,3,96,4,6,67,34
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNight,2,2,0,0,1,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNight,2,2,0,0,2,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNight,2,2,0,0,3,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNight,2,2,0,0,1,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNight,2,2,0,0,2,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNight,2,2,0,0,3,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,96,4,6,100,41
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,96,4,6,100,40
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,96,4,15,100,63
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,96,4,15,100,63
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,96,4,15,100,63
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightFog,5,4,1,0,1,96,4,12,80,51
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,96,4,14,100,62
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,96,4,14,100,62
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,96,4,12,100,58
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,96,4,9,100,51
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,96,4,12,100,58
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,96,4,12,100,57
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,96,4,6,67,34
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,3,96,4,12,100,57
